,FIPS,State,County,PCH_REDEMP_SNAPS_12_16,PCH_SNAP_12_16
1504,29043,MO,Christian,-32.92250348,-2.805148165
1505,29045,MO,Clark,-57.11978251,-2.805148165
1506,29047,MO,Clay,-33.03745106,-2.805148165
1507,29049,MO,Clinton,-26.22231102,-2.805148165
1508,29051,MO,Cole,-31.93812884,-2.805148165
1509,29053,MO,Cooper,-34.41148331,-2.805148165
1510,29055,MO,Crawford,-25.73226723,-2.805148165
1511,29057,MO,Dade,-16.82292954,-2.805148165
1512,29059,MO,Dallas,-24.67369394,-2.805148165
1513,29061,MO,Daviess,37.752237,-2.805148165
1514,29063,MO,DeKalb,-25.61228471,-2.805148165
1515,29065,MO,Dent,-13.3537888,-2.805148165
1516,29067,MO,Douglas,-19.7333638,-2.805148165
1517,29069,MO,Dunklin,-9.218266324,-2.805148165
1518,29071,MO,Franklin,-25.8560683,-2.805148165
1519,29073,MO,Gasconade,-14.4125758,-2.805148165
1520,29075,MO,Gentry,-4.984232065,-2.805148165
1521,29077,MO,Greene,-24.51297088,-2.805148165
1522,29079,MO,Grundy,-23.16808876,-2.805148165
1523,29081,MO,Harrison,-17.74324807,-2.805148165
1524,29083,MO,Henry,-41.48365903,-2.805148165
1525,29085,MO,Hickory,3.971533371,-2.805148165
1526,29087,MO,Holt,-28.78613549,-2.805148165
1527,29089,MO,Howard,-5.4644679929999995,-2.805148165
1528,29091,MO,Howell,4.707949339,-2.805148165
1529,29093,MO,Iron,-20.53723394,-2.805148165
1530,29095,MO,Jackson,-28.44397989,-2.805148165
1531,29097,MO,Jasper,-27.20035121,-2.805148165
1532,29099,MO,Jefferson,-33.6044925,-2.805148165
1533,29101,MO,Johnson,-27.58600891,-2.805148165
1534,29103,MO,Knox,-17.30543231,-2.805148165
1535,29105,MO,Laclede,-36.69186429,-2.805148165
1536,29107,MO,Lafayette,-40.96858243,-2.805148165
1537,29109,MO,Lawrence,-12.59749877,-2.805148165
1538,29111,MO,Lewis,-15.11036571,-2.805148165
1539,29113,MO,Lincoln,-42.89910123,-2.805148165
1540,29115,MO,Linn,-33.36343051,-2.805148165
1541,29117,MO,Livingston,1.017790553,-2.805148165
1542,29119,MO,McDonald,-34.66333064,-2.805148165
1543,29121,MO,Macon,-32.70952147,-2.805148165
1544,29123,MO,Madison,-37.35132456,-2.805148165
1545,29125,MO,Maries,-39.23571745,-2.805148165
1546,29127,MO,Marion,-35.49430525,-2.805148165
1547,29129,MO,Mercer,-27.902025399999996,-2.805148165
1548,29131,MO,Miller,-46.47508489,-2.805148165
1549,29133,MO,Mississippi,-17.13099224,-2.805148165
1550,29135,MO,Moniteau,-32.10220858,-2.805148165
1551,29137,MO,Monroe,36.11208548,-2.805148165
1552,29139,MO,Montgomery,-32.09126039,-2.805148165
1553,29141,MO,Morgan,-28.11958714,-2.805148165
1554,29143,MO,New Madrid,-22.20867984,-2.805148165
1555,29145,MO,Newton,-3.0830819789999997,-2.805148165
1556,29147,MO,Nodaway,-33.77966609,-2.805148165
1557,29149,MO,Oregon,-28.7406456,-2.805148165
1558,29151,MO,Osage,-61.36138364,-2.805148165
1559,29153,MO,Ozark,-40.65982803,-2.805148165
1560,29155,MO,Pemiscot,-10.97429318,-2.805148165
1561,29157,MO,Perry,-32.28447096,-2.805148165
1562,29159,MO,Pettis,-30.64852768,-2.805148165
1563,29161,MO,Phelps,-28.66372469,-2.805148165
1564,29163,MO,Pike,-35.89070449,-2.805148165
1565,29165,MO,Platte,-38.39310814,-2.805148165
1566,29167,MO,Polk,-32.51610338,-2.805148165
1567,29169,MO,Pulaski,-30.2261938,-2.805148165
1568,29171,MO,Putnam,-26.792288300000003,-2.805148165
1569,29173,MO,Ralls,-52.70361999,-2.805148165
1570,29175,MO,Randolph,-27.67161616,-2.805148165
1571,29177,MO,Ray,-27.407802399999998,-2.805148165
1572,29179,MO,Reynolds,-37.63980582,-2.805148165
1573,29181,MO,Ripley,-35.41042746,-2.805148165
1574,29183,MO,St. Charles,-33.73826704,-2.805148165
1575,29185,MO,St. Clair,-24.67767796,-2.805148165
1576,29186,MO,Ste. Genevieve,-41.44233742,-2.805148165
1577,29187,MO,St. Francois,-25.75655408,-2.805148165
1578,29189,MO,St. Louis,-29.69160187,-2.805148165
1579,29195,MO,Saline,-36.7856527,-2.805148165
1580,29197,MO,Schuyler,9.437329349,-2.805148165
1581,29199,MO,Scotland,-14.92901244,-2.805148165
1582,29201,MO,Scott,-7.105387335,-2.805148165
1583,29203,MO,Shannon,-61.14265964,-2.805148165
1584,29205,MO,Shelby,-46.97520814,-2.805148165
1585,29207,MO,Stoddard,-16.89145663,-2.805148165
1586,29209,MO,Stone,-29.68826363,-2.805148165
1587,29211,MO,Sullivan,-9.336619809,-2.805148165
1588,29213,MO,Taney,-24.81725518,-2.805148165
1589,29215,MO,Texas,-14.72642791,-2.805148165
1590,29217,MO,Vernon,-38.30692509,-2.805148165
1591,29219,MO,Warren,-36.33383856,-2.805148165
1592,29221,MO,Washington,-22.77983198,-2.805148165
1593,29223,MO,Wayne,-9.215397246,-2.805148165
1594,29225,MO,Webster,-22.57202303,-2.805148165
1595,29227,MO,Worth,,-2.805148165
1596,29229,MO,Wright,-18.2646671,-2.805148165
1597,29510,MO,St. Louis,-27.55353157,-2.805148165
1598,30001,MT,Beaverhead,-19.15198351,-1.266614562
1599,30003,MT,Big Horn,-4.362717053,-1.266614562
1600,30005,MT,Blaine,14.62601038,-1.266614562
1601,30007,MT,Broadwater,,-1.266614562
1602,30009,MT,Carbon,-53.64374767,-1.266614562
1603,30011,MT,Carter,,-1.266614562
1604,30013,MT,Cascade,-7.409089047999999,-1.266614562
1605,30015,MT,Chouteau,,-1.266614562
1606,30017,MT,Custer,-31.96419399,-1.266614562
1607,30019,MT,Daniels,,-1.266614562
1608,30021,MT,Dawson,14.38104049,-1.266614562
1609,30023,MT,Deer Lodge,-20.09001715,-1.266614562
1610,30025,MT,Fallon,,-1.266614562
1611,30027,MT,Fergus,33.72756065,-1.266614562
1612,30029,MT,Flathead,-25.40835561,-1.266614562
1613,30031,MT,Gallatin,-27.23203807,-1.266614562
1614,30033,MT,Garfield,,-1.266614562
1615,30035,MT,Glacier,11.46912574,-1.266614562
1616,30037,MT,Golden Valley,,-1.266614562
1617,30039,MT,Granite,,-1.266614562
1618,30041,MT,Hill,16.73387167,-1.266614562
1619,30043,MT,Jefferson,-31.35635033,-1.266614562
1620,30045,MT,Judith Basin,,-1.266614562
1621,30047,MT,Lake,10.69770194,-1.266614562
1622,30049,MT,Lewis and Clark,-18.30122858,-1.266614562
1623,30051,MT,Liberty,,-1.266614562
1624,30053,MT,Lincoln,-1.195773719,-1.266614562
1625,30055,MT,McCone,,-1.266614562
1626,30057,MT,Madison,-13.67658255,-1.266614562
1627,30059,MT,Meagher,,-1.266614562
1628,30061,MT,Mineral,-21.48779678,-1.266614562
1629,30063,MT,Missoula,-19.41858063,-1.266614562
1630,30065,MT,Musselshell,,-1.266614562
1631,30067,MT,Park,-15.41334124,-1.266614562
1632,30069,MT,Petroleum,,-1.266614562
1633,30071,MT,Phillips,,-1.266614562
1634,30073,MT,Pondera,-34.05923614,-1.266614562
1635,30075,MT,Powder River,,-1.266614562
1636,30077,MT,Powell,11.17137604,-1.266614562
1637,30079,MT,Prairie,,-1.266614562
1638,30081,MT,Ravalli,-33.21771876,-1.266614562
1639,30083,MT,Richland,-19.35400219,-1.266614562
1640,30085,MT,Roosevelt,-18.01762224,-1.266614562
1641,30087,MT,Rosebud,-15.08265568,-1.266614562
1642,30089,MT,Sanders,13.4995098,-1.266614562
1643,30091,MT,Sheridan,,-1.266614562
1644,30093,MT,Silver Bow,-15.48094769,-1.266614562
1645,30095,MT,Stillwater,-27.90717133,-1.266614562
1646,30097,MT,Sweet Grass,,-1.266614562
1647,30099,MT,Teton,,-1.266614562
1648,30101,MT,Toole,-4.790046473,-1.266614562
1649,30103,MT,Treasure,,-1.266614562
1650,30105,MT,Valley,-20.87132627,-1.266614562
1651,30107,MT,Wheatland,,-1.266614562
1652,30109,MT,Wibaux,,-1.266614562
1653,30111,MT,Yellowstone,-19.09282002,-1.266614562
1654,31001,NE,Adams,-8.529791477,-0.36917015299999995
1655,31003,NE,Antelope,1.0849037,-0.36917015299999995
1656,31005,NE,Arthur,,-0.36917015299999995
1657,31007,NE,Banner,,-0.36917015299999995
1658,31009,NE,Blaine,,-0.36917015299999995
1659,31011,NE,Boone,-9.126796001,-0.36917015299999995
1660,31013,NE,Box Butte,-34.77581816,-0.36917015299999995
1661,31015,NE,Boyd,,-0.36917015299999995
1662,31017,NE,Brown,11.28898925,-0.36917015299999995
1663,31019,NE,Buffalo,-32.13694422,-0.36917015299999995
1664,31021,NE,Burt,-5.8116399560000005,-0.36917015299999995
1665,31023,NE,Butler,,-0.36917015299999995
1666,31025,NE,Cass,-16.40329034,-0.36917015299999995
1667,31027,NE,Cedar,-29.76498024,-0.36917015299999995
1668,31029,NE,Chase,0.949629025,-0.36917015299999995
1669,31031,NE,Cherry,-17.51161165,-0.36917015299999995
1670,31033,NE,Cheyenne,-10.4353976,-0.36917015299999995
1671,31035,NE,Clay,-2.12174419,-0.36917015299999995
1672,31037,NE,Colfax,-26.34410227,-0.36917015299999995
1673,31039,NE,Cuming,-18.72905942,-0.36917015299999995
1674,31041,NE,Custer,0.448153151,-0.36917015299999995
1675,31043,NE,Dakota,-29.87519647,-0.36917015299999995
1676,31045,NE,Dawes,-42.07061272,-0.36917015299999995
1677,31047,NE,Dawson,-10.21995942,-0.36917015299999995
1678,31049,NE,Deuel,,-0.36917015299999995
1679,31051,NE,Dixon,,-0.36917015299999995
1680,31053,NE,Dodge,-14.46762409,-0.36917015299999995
1681,31055,NE,Douglas,-27.904555,-0.36917015299999995
1682,31057,NE,Dundy,,-0.36917015299999995
1683,31059,NE,Fillmore,14.27719532,-0.36917015299999995
1684,31061,NE,Franklin,,-0.36917015299999995
1685,31063,NE,Frontier,,-0.36917015299999995
1686,31065,NE,Furnas,-42.36574587,-0.36917015299999995
1687,31067,NE,Gage,-17.89428996,-0.36917015299999995
1688,31069,NE,Garden,,-0.36917015299999995
1689,31071,NE,Garfield,,-0.36917015299999995
1690,31073,NE,Gosper,,-0.36917015299999995
1691,31075,NE,Grant,,-0.36917015299999995
1692,31077,NE,Greeley,,-0.36917015299999995
1693,31079,NE,Hall,-6.3236911760000005,-0.36917015299999995
1694,31081,NE,Hamilton,-5.888505425,-0.36917015299999995
1695,31083,NE,Harlan,,-0.36917015299999995
1696,31085,NE,Hayes,,-0.36917015299999995
1697,31087,NE,Hitchcock,,-0.36917015299999995
1698,31089,NE,Holt,-20.87134335,-0.36917015299999995
1699,31091,NE,Hooker,,-0.36917015299999995
1700,31093,NE,Howard,9.141166791,-0.36917015299999995
1701,31095,NE,Jefferson,14.4703859,-0.36917015299999995
1702,31097,NE,Johnson,,-0.36917015299999995
1703,31099,NE,Kearney,-25.22445581,-0.36917015299999995
1704,31101,NE,Keith,38.26046541,-0.36917015299999995
1705,31103,NE,Keya Paha,,-0.36917015299999995
1706,31105,NE,Kimball,,-0.36917015299999995
1707,31107,NE,Knox,3.910148757,-0.36917015299999995
1708,31109,NE,Lancaster,-20.80327611,-0.36917015299999995
1709,31111,NE,Lincoln,-11.99036118,-0.36917015299999995
1710,31113,NE,Logan,,-0.36917015299999995
1711,31115,NE,Loup,,-0.36917015299999995
1712,31117,NE,McPherson,,-0.36917015299999995
1713,31119,NE,Madison,-21.47255341,-0.36917015299999995
1714,31121,NE,Merrick,,-0.36917015299999995
1715,31123,NE,Morrill,-5.715797498,-0.36917015299999995
1716,31125,NE,Nance,,-0.36917015299999995
1717,31127,NE,Nemaha,-36.82746493,-0.36917015299999995
1718,31129,NE,Nuckolls,-28.6882554,-0.36917015299999995
1719,31131,NE,Otoe,-0.10427620800000001,-0.36917015299999995
1720,31133,NE,Pawnee,,-0.36917015299999995
1721,31135,NE,Perkins,,-0.36917015299999995
1722,31137,NE,Phelps,-23.17224735,-0.36917015299999995
1723,31139,NE,Pierce,,-0.36917015299999995
1724,31141,NE,Platte,-12.86801031,-0.36917015299999995
1725,31143,NE,Polk,,-0.36917015299999995
1726,31145,NE,Red Willow,-29.12567538,-0.36917015299999995
1727,31147,NE,Richardson,-20.75482142,-0.36917015299999995
1728,31149,NE,Rock,,-0.36917015299999995
1729,31151,NE,Saline,-36.93968707,-0.36917015299999995
1730,31153,NE,Sarpy,-37.47743591,-0.36917015299999995
1731,31155,NE,Saunders,-29.79660332,-0.36917015299999995
1732,31157,NE,Scotts Bluff,-12.49181277,-0.36917015299999995
1733,31159,NE,Seward,-31.70860662,-0.36917015299999995
1734,31161,NE,Sheridan,-2.47345205,-0.36917015299999995
1735,31163,NE,Sherman,,-0.36917015299999995
1736,31165,NE,Sioux,,-0.36917015299999995
1737,31167,NE,Stanton,,-0.36917015299999995
1738,31169,NE,Thayer,15.52285076,-0.36917015299999995
1739,31171,NE,Thomas,,-0.36917015299999995
1740,31173,NE,Thurston,-11.85106911,-0.36917015299999995
1741,31175,NE,Valley,-17.41156817,-0.36917015299999995
1742,31177,NE,Washington,-30.65428142,-0.36917015299999995
1743,31179,NE,Wayne,,-0.36917015299999995
1744,31181,NE,Webster,,-0.36917015299999995
1745,31183,NE,Wheeler,,-0.36917015299999995
1746,31185,NE,York,-39.90714225,-0.36917015299999995
1747,32001,NV,Churchill,15.56142134,2.0181617259999998
1748,32003,NV,Clark,14.57907126,2.0181617259999998
1749,32005,NV,Douglas,-36.22540021,2.0181617259999998
1750,32007,NV,Elko,2.335058577,2.0181617259999998
1751,32009,NV,Esmeralda,,2.0181617259999998
1752,32011,NV,Eureka,,2.0181617259999998
1753,32013,NV,Humboldt,12.66154089,2.0181617259999998
1754,32015,NV,Lander,,2.0181617259999998
1755,32017,NV,Lincoln,44.21880704,2.0181617259999998
1756,32019,NV,Lyon,-26.78970788,2.0181617259999998
1757,32021,NV,Mineral,-32.85913013,2.0181617259999998
1758,32023,NV,Nye,1.3904284409999998,2.0181617259999998
1759,32027,NV,Pershing,,2.0181617259999998
1760,32029,NV,Storey,,2.0181617259999998
1761,32031,NV,Washoe,-5.470691878999999,2.0181617259999998
1762,32033,NV,White Pine,,2.0181617259999998
1763,32510,NV,Carson City,-23.6497034,2.0181617259999998
1764,33001,NH,Belknap,-23.36297972,-1.598828978
1765,33003,NH,Carroll,-29.15489436,-1.598828978
1766,33005,NH,Cheshire,-27.85821055,-1.598828978
1767,33007,NH,Coos,-24.99879064,-1.598828978
1768,33009,NH,Grafton,-33.47849361,-1.598828978
1769,33011,NH,Hillsborough,-25.94036652,-1.598828978
1770,33013,NH,Merrimack,-35.47188806,-1.598828978
1771,33015,NH,Rockingham,-28.58607494,-1.598828978
1772,33017,NH,Strafford,-45.11929154,-1.598828978
1773,33019,NH,Sullivan,-38.83630427,-1.598828978
1774,34001,NJ,Atlantic,-2.660602457,0.44383119200000004
1775,34003,NJ,Bergen,-10.25117992,0.44383119200000004
1776,34005,NJ,Burlington,-14.8431929,0.44383119200000004
1777,34007,NJ,Camden,-15.33077243,0.44383119200000004
1778,34009,NJ,Cape May,-24.38119089,0.44383119200000004
1779,34011,NJ,Cumberland,-7.784997887,0.44383119200000004
1780,34013,NJ,Essex,-12.76431164,0.44383119200000004
1781,34015,NJ,Gloucester,-10.89728425,0.44383119200000004
1782,34017,NJ,Hudson,-1.545468164,0.44383119200000004
1783,34019,NJ,Hunterdon,-29.32712833,0.44383119200000004
1784,34021,NJ,Mercer,-28.67307208,0.44383119200000004
1785,34023,NJ,Middlesex,-7.214106231000001,0.44383119200000004
1786,34025,NJ,Monmouth,-16.53504961,0.44383119200000004
1787,34027,NJ,Morris,-22.61433989,0.44383119200000004
1788,34029,NJ,Ocean,-21.41814609,0.44383119200000004
1789,34031,NJ,Passaic,-5.136280885,0.44383119200000004
1790,34033,NJ,Salem,-14.13523268,0.44383119200000004
1791,34035,NJ,Somerset,-23.81739019,0.44383119200000004
1792,34037,NJ,Sussex,-35.54391256,0.44383119200000004
1793,34039,NJ,Union,-8.944609318,0.44383119200000004
1794,34041,NJ,Warren,-17.6343842,0.44383119200000004
1795,35001,NM,Bernalillo,-10.16990137,1.6980611559999998
1796,35003,NM,Catron,-23.84921981,1.6980611559999998
1797,35005,NM,Chaves,-2.259351138,1.6980611559999998
1798,35006,NM,Cibola,-7.282196381,1.6980611559999998
1799,35007,NM,Colfax,-37.18296128,1.6980611559999998
1800,35009,NM,Curry,-5.755565521,1.6980611559999998
1801,35011,NM,De Baca,,1.6980611559999998
1802,35013,NM,Doña Ana,-6.482689092999999,1.6980611559999998
1803,35015,NM,Eddy,1.322275394,1.6980611559999998
1804,35017,NM,Grant,-18.82714634,1.6980611559999998
1805,35019,NM,Guadalupe,-13.64766396,1.6980611559999998
1806,35021,NM,Harding,,1.6980611559999998
1807,35023,NM,Hidalgo,-1.376051689,1.6980611559999998
1808,35025,NM,Lea,0.5062191620000001,1.6980611559999998
1809,35027,NM,Lincoln,-11.746285499999999,1.6980611559999998
1810,35028,NM,Los Alamos,58.98652499,1.6980611559999998
1811,35029,NM,Luna,-19.1045285,1.6980611559999998
1812,35031,NM,McKinley,-12.38268667,1.6980611559999998
1813,35033,NM,Mora,,1.6980611559999998
1814,35035,NM,Otero,-4.150453945,1.6980611559999998
1815,35037,NM,Quay,-23.65599089,1.6980611559999998
1816,35039,NM,Rio Arriba,-10.24211488,1.6980611559999998
1817,35041,NM,Roosevelt,-2.7715112019999997,1.6980611559999998
1818,35043,NM,Sandoval,3.962670338,1.6980611559999998
1819,35045,NM,San Juan,10.52123048,1.6980611559999998
1820,35047,NM,San Miguel,-1.7883905619999998,1.6980611559999998
1821,35049,NM,Santa Fe,-16.00652817,1.6980611559999998
1822,35051,NM,Sierra,38.32805386,1.6980611559999998
1823,35053,NM,Socorro,-25.69717044,1.6980611559999998
1824,35055,NM,Taos,-14.47837122,1.6980611559999998
1825,35057,NM,Torrance,3.5597259360000004,1.6980611559999998
1826,35059,NM,Union,-5.762244019,1.6980611559999998
1827,35061,NM,Valencia,-17.32869554,1.6980611559999998
1828,36001,NY,Albany,-7.946116362000001,-0.7316642240000001
1829,36003,NY,Allegany,-11.75061764,-0.7316642240000001
1830,36005,NY,Bronx,-2.993577333,-0.7316642240000001
1831,36007,NY,Broome,-8.334980199,-0.7316642240000001
1832,36009,NY,Cattaraugus,-3.718895253,-0.7316642240000001
1833,36011,NY,Cayuga,-22.59693059,-0.7316642240000001
1834,36013,NY,Chautauqua,-8.500767723,-0.7316642240000001
1835,36015,NY,Chemung,-4.705032092,-0.7316642240000001
1836,36017,NY,Chenango,-20.25535463,-0.7316642240000001
1837,36019,NY,Clinton,-16.54528846,-0.7316642240000001
1838,36021,NY,Columbia,-20.79595666,-0.7316642240000001
1839,36023,NY,Cortland,-22.7866724,-0.7316642240000001
1840,36025,NY,Delaware,-11.88839468,-0.7316642240000001
1841,36027,NY,Dutchess,-28.49279031,-0.7316642240000001
1842,36029,NY,Erie,-5.624591082,-0.7316642240000001
1843,36031,NY,Essex,-22.89629919,-0.7316642240000001
1844,36033,NY,Franklin,-8.508903672999999,-0.7316642240000001
1845,36035,NY,Fulton,-17.75823306,-0.7316642240000001
1846,36037,NY,Genesee,-12.91815526,-0.7316642240000001
1847,36039,NY,Greene,-27.02001963,-0.7316642240000001
1848,36041,NY,Hamilton,,-0.7316642240000001
1849,36043,NY,Herkimer,-2.365227935,-0.7316642240000001
1850,36045,NY,Jefferson,0.9591778990000001,-0.7316642240000001
1851,36047,NY,Kings,-7.942421877999999,-0.7316642240000001
1852,36049,NY,Lewis,28.2225521,-0.7316642240000001
1853,36051,NY,Livingston,-22.62879323,-0.7316642240000001
1854,36053,NY,Madison,-18.90068653,-0.7316642240000001
1855,36055,NY,Monroe,-0.420747517,-0.7316642240000001
1856,36057,NY,Montgomery,-17.14233886,-0.7316642240000001
1857,36059,NY,Nassau,-20.73666726,-0.7316642240000001
1858,36061,NY,New York,-13.93173292,-0.7316642240000001
1859,36063,NY,Niagara,-3.3335534719999997,-0.7316642240000001
1860,36065,NY,Oneida,-14.37852393,-0.7316642240000001
1861,36067,NY,Onondaga,-16.47986831,-0.7316642240000001
1862,36069,NY,Ontario,-32.97457543,-0.7316642240000001
1863,36071,NY,Orange,-15.68776836,-0.7316642240000001
1864,36073,NY,Orleans,-6.928842791,-0.7316642240000001
1865,36075,NY,Oswego,-15.542423800000002,-0.7316642240000001
1866,36077,NY,Otsego,-22.0384434,-0.7316642240000001
1867,36079,NY,Putnam,-33.14478135,-0.7316642240000001
1868,36081,NY,Queens,-9.211211479,-0.7316642240000001
1869,36083,NY,Rensselaer,-14.13232912,-0.7316642240000001
1870,36085,NY,Richmond,-11.98157908,-0.7316642240000001
1871,36087,NY,Rockland,-17.05868827,-0.7316642240000001
1872,36089,NY,St. Lawrence,-17.166067899999998,-0.7316642240000001
1873,36091,NY,Saratoga,-27.16536653,-0.7316642240000001
1874,36093,NY,Schenectady,-15.78944417,-0.7316642240000001
1875,36095,NY,Schoharie,-28.41247538,-0.7316642240000001
1876,36097,NY,Schuyler,-18.48120914,-0.7316642240000001
1877,36099,NY,Seneca,-27.26952211,-0.7316642240000001
1878,36101,NY,Steuben,-17.48661117,-0.7316642240000001
1879,36103,NY,Suffolk,-11.09742181,-0.7316642240000001
1880,36105,NY,Sullivan,-16.59474884,-0.7316642240000001
1881,36107,NY,Tioga,-23.31209004,-0.7316642240000001
1882,36109,NY,Tompkins,-17.92347595,-0.7316642240000001
1883,36111,NY,Ulster,-19.83898275,-0.7316642240000001
1884,36113,NY,Warren,-19.85750925,-0.7316642240000001
1885,36115,NY,Washington,-23.38491833,-0.7316642240000001
1886,36117,NY,Wayne,-35.46732169,-0.7316642240000001
1887,36119,NY,Westchester,-2.380688325,-0.7316642240000001
1888,36121,NY,Wyoming,-10.19084585,-0.7316642240000001
1889,36123,NY,Yates,-9.200244043,-0.7316642240000001
1890,37001,NC,Alamance,-18.19247828,-1.5205929980000001
1891,37003,NC,Alexander,-43.05061764,-1.5205929980000001
1892,37005,NC,Alleghany,16.20824112,-1.5205929980000001
1893,37007,NC,Anson,-2.13470707,-1.5205929980000001
1894,37009,NC,Ashe,-20.31101604,-1.5205929980000001
1895,37011,NC,Avery,-35.85751484,-1.5205929980000001
1896,37013,NC,Beaufort,-16.751820900000002,-1.5205929980000001
1897,37015,NC,Bertie,-9.99763508,-1.5205929980000001
1898,37017,NC,Bladen,0.614290762,-1.5205929980000001
1899,37019,NC,Brunswick,-20.011135999999997,-1.5205929980000001
1900,37021,NC,Buncombe,-35.41677905,-1.5205929980000001
1901,37023,NC,Burke,-17.034189399999995,-1.5205929980000001
1902,37025,NC,Cabarrus,-24.59045126,-1.5205929980000001
1903,37027,NC,Caldwell,-24.05821781,-1.5205929980000001
1904,37029,NC,Camden,-30.95431486,-1.5205929980000001
1905,37031,NC,Carteret,-19.31776086,-1.5205929980000001
1906,37033,NC,Caswell,-4.375428126,-1.5205929980000001
1907,37035,NC,Catawba,-27.82533607,-1.5205929980000001
1908,37037,NC,Chatham,-8.915898967999999,-1.5205929980000001
1909,37039,NC,Cherokee,-27.17642735,-1.5205929980000001
1910,37041,NC,Chowan,-31.45717654,-1.5205929980000001
1911,37043,NC,Clay,-16.09703985,-1.5205929980000001
1912,37045,NC,Cleveland,-21.66970355,-1.5205929980000001
1913,37047,NC,Columbus,-14.74140783,-1.5205929980000001
1914,37049,NC,Craven,-23.28945609,-1.5205929980000001
1915,37051,NC,Cumberland,-5.508579461,-1.5205929980000001
1916,37053,NC,Currituck,-41.20497452,-1.5205929980000001
1917,37055,NC,Dare,-38.58714049,-1.5205929980000001
1918,37057,NC,Davidson,-27.83433108,-1.5205929980000001
1919,37059,NC,Davie,-25.56652148,-1.5205929980000001
1920,37061,NC,Duplin,-24.49855714,-1.5205929980000001
1921,37063,NC,Durham,-26.34297716,-1.5205929980000001
1922,37065,NC,Edgecombe,7.152359818,-1.5205929980000001
1923,37067,NC,Forsyth,-11.72809476,-1.5205929980000001
1924,37069,NC,Franklin,-26.28927831,-1.5205929980000001
1925,37071,NC,Gaston,-19.2227107,-1.5205929980000001
1926,37073,NC,Gates,16.65319198,-1.5205929980000001
1927,37075,NC,Graham,-22.81369098,-1.5205929980000001
1928,37077,NC,Granville,-24.25882134,-1.5205929980000001
1929,37079,NC,Greene,-5.653492516,-1.5205929980000001
1930,37081,NC,Guilford,-14.97205849,-1.5205929980000001
1931,37083,NC,Halifax,-7.350482575,-1.5205929980000001
1932,37085,NC,Harnett,-17.8868813,-1.5205929980000001
1933,37087,NC,Haywood,-26.85933128,-1.5205929980000001
1934,37089,NC,Henderson,-34.85421237,-1.5205929980000001
1935,37091,NC,Hertford,3.234454064,-1.5205929980000001
1936,37093,NC,Hoke,-17.89443377,-1.5205929980000001
1937,37095,NC,Hyde,9.381158887,-1.5205929980000001
1938,37097,NC,Iredell,-37.31361574,-1.5205929980000001
1939,37099,NC,Jackson,-40.031975200000005,-1.5205929980000001
1940,37101,NC,Johnston,-17.75229484,-1.5205929980000001
1941,37103,NC,Jones,-21.22680888,-1.5205929980000001
1942,37105,NC,Lee,-6.609958649,-1.5205929980000001
1943,37107,NC,Lenoir,-0.031964184,-1.5205929980000001
1944,37109,NC,Lincoln,-30.72985018,-1.5205929980000001
1945,37111,NC,McDowell,-34.77028504,-1.5205929980000001
1946,37113,NC,Macon,-38.49784561,-1.5205929980000001
1947,37115,NC,Madison,-33.01752133,-1.5205929980000001
1948,37117,NC,Martin,-11.61371054,-1.5205929980000001
1949,37119,NC,Mecklenburg,-24.19124406,-1.5205929980000001
1950,37121,NC,Mitchell,-20.98562714,-1.5205929980000001
1951,37123,NC,Montgomery,-37.32074663,-1.5205929980000001
1952,37125,NC,Moore,-8.802754678,-1.5205929980000001
1953,37127,NC,Nash,-17.93205067,-1.5205929980000001
1954,37129,NC,New Hanover,-21.39974643,-1.5205929980000001
1955,37131,NC,Northampton,-17.22347862,-1.5205929980000001
1956,37133,NC,Onslow,-8.954379832999999,-1.5205929980000001
1957,37135,NC,Orange,-35.54876242,-1.5205929980000001
1958,37137,NC,Pamlico,23.12818735,-1.5205929980000001
1959,37139,NC,Pasquotank,-17.76799258,-1.5205929980000001
1960,37141,NC,Pender,-9.470946895,-1.5205929980000001
1961,37143,NC,Perquimans,-12.21017636,-1.5205929980000001
1962,37145,NC,Person,-28.75024591,-1.5205929980000001
1963,37147,NC,Pitt,-7.487197765,-1.5205929980000001
1964,37149,NC,Polk,-15.41264133,-1.5205929980000001
1965,37151,NC,Randolph,-23.61450828,-1.5205929980000001
1966,37153,NC,Richmond,-0.692363946,-1.5205929980000001
1967,37155,NC,Robeson,-7.342033175,-1.5205929980000001
1968,37157,NC,Rockingham,-22.54112079,-1.5205929980000001
1969,37159,NC,Rowan,-17.225920300000002,-1.5205929980000001
1970,37161,NC,Rutherford,-14.11878977,-1.5205929980000001
1971,37163,NC,Sampson,5.57536998,-1.5205929980000001
1972,37165,NC,Scotland,4.78619441,-1.5205929980000001
1973,37167,NC,Stanly,-17.09189002,-1.5205929980000001
1974,37169,NC,Stokes,-16.46545899,-1.5205929980000001
1975,37171,NC,Surry,-33.56114573,-1.5205929980000001
1976,37173,NC,Swain,-33.25812391,-1.5205929980000001
1977,37175,NC,Transylvania,-29.37260726,-1.5205929980000001
1978,37177,NC,Tyrrell,23.64765662,-1.5205929980000001
1979,37179,NC,Union,-33.00538305,-1.5205929980000001
1980,37181,NC,Vance,-33.35610906,-1.5205929980000001
1981,37183,NC,Wake,-22.261806699999998,-1.5205929980000001
1982,37185,NC,Warren,-20.14254407,-1.5205929980000001
